age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,previous,target,pdays_contacted
40,blue-collar,divorced,secondary,no,181,no,no,,jun,89,6,0,0,never
27,blue-collar,single,secondary,no,1065,yes,yes,,jun,313,1,0,0,never
72,retired,married,secondary,no,4130,no,no,cellular,nov,427,1,0,0,never
30,management,single,secondary,no,2143,yes,yes,cellular,aug,514,10,0,0,never
34,blue-collar,married,secondary,no,1257,yes,no,,may,109,7,0,0,never
61,blue-collar,married,primary,no,734,yes,no,,may,204,1,0,0,never
31,blue-collar,married,primary,no,-464,yes,yes,,may,256,4,0,0,never
43,unemployed,married,secondary,no,0,yes,no,,may,245,1,0,0,never
29,management,married,tertiary,no,55,yes,no,cellular,jul,235,1,0,0,never
43,self-employed,married,primary,no,66,yes,no,,may,175,5,0,0,never
58,housemaid,married,tertiary,no,6316,no,no,cellular,nov,91,1,0,0,never
47,blue-collar,divorced,primary,no,223,yes,no,telephone,may,140,2,0,0,never
46,housemaid,married,primary,no,131,no,no,cellular,aug,234,4,0,0,never
27,blue-collar,single,secondary,no,3792,no,no,cellular,apr,279,2,0,1,never
36,technician,married,secondary,no,154,yes,no,cellular,nov,231,1,2,0,contacted
30,services,divorced,secondary,no,341,yes,no,cellular,nov,478,1,0,1,never
46,technician,married,,no,304,no,no,cellular,feb,202,2,0,0,never
35,management,single,tertiary,no,0,yes,no,,jun,184,1,0,0,never
55,housemaid,married,primary,no,10,no,no,cellular,feb,174,3,0,0,never
45,management,married,secondary,no,1098,no,no,cellular,aug,75,1,0,0,never
36,management,single,tertiary,no,1283,no,no,cellular,aug,92,5,0,0,never
36,management,married,tertiary,no,1235,no,no,cellular,aug,85,6,0,0,never
28,management,married,tertiary,no,1480,yes,no,cellular,may,143,1,0,0,never
53,self-employed,single,secondary,no,186,no,no,cellular,nov,92,2,0,0,never
60,services,divorced,primary,no,58,no,yes,cellular,jul,165,2,0,0,never
28,services,single,secondary,no,0,no,yes,cellular,jul,133,1,0,0,never
48,services,married,secondary,no,22,no,no,cellular,feb,429,2,0,0,never
30,management,single,tertiary,no,344,no,no,cellular,aug,179,3,0,0,never
39,management,married,tertiary,no,942,yes,no,cellular,may,564,2,4,0,contacted
54,retired,divorced,primary,no,308,yes,no,cellular,jul,248,3,0,0,never
33,technician,divorced,tertiary,no,0,yes,no,cellular,jun,72,1,0,0,never
35,blue-collar,married,secondary,no,120,yes,no,,may,245,2,0,0,never
54,admin.,married,secondary,no,66,yes,no,cellular,nov,167,1,0,1,never
40,services,married,secondary,no,1674,yes,yes,cellular,feb,144,1,2,0,contacted
38,admin.,married,secondary,no,755,yes,no,cellular,feb,120,1,0,1,never
31,technician,single,secondary,no,106,yes,no,cellular,may,94,1,0,0,never
55,admin.,married,secondary,no,1102,yes,no,,may,126,2,0,0,never
29,blue-collar,married,secondary,no,59,yes,yes,cellular,may,100,3,2,0,contacted
30,technician,married,secondary,no,394,no,no,cellular,aug,216,13,0,0,never
58,unemployed,single,primary,no,278,no,no,,jun,1009,5,0,0,never
40,blue-collar,married,secondary,no,211,yes,no,,may,216,4,0,0,never
47,management,married,tertiary,no,19,no,no,cellular,jul,186,2,0,0,never
41,blue-collar,divorced,primary,no,169,yes,no,cellular,may,71,1,0,0,never
28,entrepreneur,married,tertiary,no,1900,yes,no,cellular,may,9,6,0,0,never
38,services,married,secondary,no,-361,yes,no,telephone,jul,37,33,0,0,never
38,technician,single,secondary,no,173,no,no,cellular,aug,150,4,0,0,never
30,services,single,secondary,no,432,yes,no,,may,340,3,0,0,never
44,admin.,married,secondary,no,447,yes,yes,,may,106,5,0,0,never
37,blue-collar,single,secondary,no,3344,yes,no,,may,85,5,0,0,never
34,blue-collar,married,secondary,no,8558,yes,no,,jun,466,2,0,0,never
36,technician,divorced,secondary,no,141,yes,no,,may,165,5,0,0,never
31,admin.,single,secondary,no,17,yes,no,,jun,52,3,0,0,never
25,student,single,tertiary,no,5,no,no,cellular,sep,138,1,0,0,never
25,management,single,tertiary,no,219,no,no,cellular,aug,576,1,1,1,contacted
36,blue-collar,married,secondary,no,79,yes,yes,cellular,jun,74,2,0,0,never
39,blue-collar,single,secondary,no,369,no,yes,cellular,nov,224,1,0,0,never
34,technician,single,secondary,no,-89,yes,no,,may,209,1,0,0,never
74,retired,married,primary,no,1765,no,no,telephone,sep,290,2,0,1,never
28,blue-collar,single,primary,no,-30,yes,no,cellular,jul,108,5,0,0,never
54,management,married,secondary,no,1134,yes,no,cellular,jul,1330,3,0,1,never
31,technician,single,tertiary,no,438,yes,no,cellular,aug,130,2,0,0,never
35,unemployed,single,tertiary,no,154,no,no,cellular,jan,105,2,0,0,never
40,technician,married,secondary,no,59,yes,no,,jun,322,3,0,0,never
29,management,single,tertiary,no,630,no,no,cellular,aug,94,3,0,0,never
47,management,married,tertiary,no,434,no,no,cellular,aug,111,4,0,0,never
54,blue-collar,married,secondary,no,1777,yes,no,cellular,may,13,5,6,0,contacted
46,unemployed,married,secondary,no,16397,no,no,cellular,nov,641,1,0,0,never
35,blue-collar,married,secondary,no,-185,yes,yes,,may,130,2,0,0,never
37,management,married,tertiary,no,50,no,yes,cellular,jul,105,1,0,0,never
37,blue-collar,married,primary,no,190,yes,yes,,may,194,1,0,0,never
35,technician,married,tertiary,no,712,yes,no,,may,73,2,0,0,never
31,management,single,tertiary,no,53,yes,no,cellular,aug,165,3,0,0,never
35,management,divorced,tertiary,no,457,yes,no,cellular,feb,114,3,0,0,never
33,admin.,married,secondary,no,2,yes,no,,may,201,1,0,0,never
35,blue-collar,single,,no,422,no,no,,jun,140,1,0,0,never
30,services,single,tertiary,no,719,no,yes,cellular,aug,38,2,0,0,never
36,admin.,married,secondary,no,2030,yes,no,,may,24,1,0,0,never
60,housemaid,married,tertiary,no,443,no,no,,jun,60,1,0,0,never
30,blue-collar,married,secondary,no,578,yes,yes,,jun,48,1,0,0,never
38,blue-collar,divorced,primary,no,0,no,no,,jun,49,2,0,0,never
29,unemployed,single,tertiary,no,70,no,no,cellular,may,393,1,0,1,never
36,services,married,tertiary,no,260,yes,no,cellular,may,167,3,2,0,contacted
27,management,single,,no,3196,no,no,cellular,feb,10,2,0,0,never
39,technician,single,secondary,no,506,yes,no,cellular,jul,718,2,0,1,never
37,blue-collar,single,primary,no,147,no,no,cellular,jul,192,19,0,0,never
35,admin.,single,secondary,no,163,yes,no,,jun,483,1,0,0,never
31,management,single,tertiary,no,1,no,no,cellular,aug,107,5,0,0,never
41,management,married,tertiary,no,326,no,no,cellular,feb,163,1,2,0,contacted
51,blue-collar,married,secondary,no,362,yes,yes,cellular,feb,318,3,0,0,never
40,management,married,,no,6,yes,no,cellular,jul,64,4,0,0,never
56,technician,single,secondary,no,751,yes,no,cellular,may,43,8,5,0,contacted
34,services,married,secondary,no,0,yes,no,,may,115,4,0,0,never
49,services,married,secondary,no,3169,no,no,,jun,626,1,0,0,never
36,admin.,single,tertiary,no,980,no,no,cellular,nov,118,4,7,0,contacted
37,admin.,single,tertiary,no,1000,yes,no,cellular,jun,322,1,1,1,contacted
34,admin.,married,secondary,no,-429,yes,no,cellular,may,320,1,0,0,never
26,student,single,tertiary,no,294,no,no,cellular,dec,208,2,0,1,never
43,blue-collar,married,secondary,no,388,yes,yes,cellular,may,644,1,2,0,contacted
26,management,single,tertiary,no,45,no,no,cellular,jul,1187,3,0,1,never
32,admin.,single,,no,393,no,no,cellular,feb,169,2,0,0,never
33,management,married,tertiary,no,1323,no,no,cellular,jun,327,1,0,1,never
36,admin.,single,,no,-69,yes,no,,may,90,2,0,0,never
45,services,married,secondary,no,759,yes,no,,jun,172,2,0,0,never
47,blue-collar,married,,no,30,no,yes,cellular,jul,498,2,0,0,never
55,management,married,tertiary,no,33,yes,no,cellular,jul,246,3,0,0,never
30,technician,single,tertiary,no,0,no,no,cellular,aug,69,2,0,0,never
37,self-employed,single,tertiary,no,1549,no,no,,jun,48,2,0,0,never
47,self-employed,married,tertiary,no,1917,no,no,,jun,39,2,0,0,never
57,blue-collar,married,secondary,no,649,yes,no,cellular,nov,122,1,0,0,never
46,blue-collar,married,secondary,no,4044,no,no,cellular,jul,326,3,0,0,never
42,self-employed,married,tertiary,no,52,yes,no,cellular,apr,432,1,0,0,never
32,blue-collar,married,secondary,no,-205,yes,no,,may,388,1,0,0,never
44,blue-collar,married,primary,no,-420,yes,no,cellular,may,220,2,0,0,never
59,housemaid,divorced,secondary,no,0,no,no,,jun,98,1,0,0,never
43,self-employed,married,secondary,no,14144,yes,no,cellular,nov,504,1,0,1,never
37,technician,single,secondary,no,363,yes,no,cellular,nov,39,4,3,0,contacted
35,management,married,tertiary,no,1631,yes,no,,may,83,2,0,0,never
31,blue-collar,married,primary,no,206,yes,no,,may,1171,1,0,0,never
28,blue-collar,married,secondary,no,134,yes,no,,may,262,1,0,0,never
42,technician,single,secondary,no,555,yes,no,cellular,feb,449,2,0,0,never
33,management,married,tertiary,no,728,yes,no,cellular,aug,275,5,0,0,never
33,management,divorced,tertiary,no,-1027,yes,no,,may,205,6,0,0,never
50,services,single,secondary,no,1716,yes,no,cellular,apr,272,1,0,0,never
34,management,married,tertiary,no,0,no,no,cellular,apr,125,2,0,0,never
40,admin.,married,secondary,no,260,yes,no,cellular,may,306,1,5,1,contacted
60,blue-collar,married,primary,no,228,yes,no,,may,249,11,0,0,never
37,blue-collar,divorced,secondary,no,33,yes,no,,jun,326,1,0,0,never
26,services,single,secondary,no,235,no,no,cellular,jul,721,3,0,0,never
27,blue-collar,married,secondary,no,872,yes,no,cellular,apr,1130,3,0,0,never
42,entrepreneur,married,tertiary,no,373,no,no,cellular,nov,174,1,3,0,contacted
49,management,married,tertiary,no,735,yes,no,,may,50,3,0,0,never
37,blue-collar,married,secondary,no,15801,yes,no,,may,456,9,0,0,never
40,blue-collar,married,primary,no,-158,yes,yes,,jun,59,1,0,0,never
30,technician,divorced,tertiary,no,317,yes,no,cellular,jul,67,5,0,0,never
46,blue-collar,married,secondary,no,1723,no,no,cellular,apr,102,3,4,0,contacted
55,blue-collar,married,secondary,no,3919,no,no,cellular,jul,26,2,0,0,never
35,management,single,tertiary,no,244,yes,no,,may,225,1,0,0,never
60,admin.,single,secondary,no,860,yes,no,cellular,may,318,1,0,0,never
43,admin.,married,secondary,no,71,no,no,,may,180,5,0,0,never
33,blue-collar,married,secondary,no,23,yes,no,cellular,may,173,1,0,0,never
50,admin.,divorced,secondary,no,381,no,no,cellular,feb,519,1,2,0,contacted
33,services,married,secondary,no,0,yes,no,,may,54,1,0,0,never
46,technician,divorced,secondary,no,648,no,no,cellular,aug,281,1,0,0,never
39,blue-collar,married,primary,no,-388,yes,no,,may,691,1,0,0,never
28,self-employed,single,secondary,no,1166,no,yes,cellular,jan,177,3,3,0,contacted
25,technician,single,secondary,no,1833,yes,no,cellular,may,323,2,0,0,never
36,blue-collar,married,primary,no,244,yes,no,,may,70,2,0,0,never
40,admin.,married,secondary,no,3234,no,no,,jun,82,1,0,0,never
54,services,married,secondary,no,0,no,no,,jun,220,1,0,0,never
52,blue-collar,single,secondary,no,288,yes,no,cellular,jul,159,2,0,0,never
51,self-employed,married,secondary,no,383,yes,no,cellular,apr,164,1,0,0,never
21,student,single,secondary,no,491,no,no,cellular,aug,161,1,0,0,never
59,management,married,primary,no,2269,no,yes,,jun,158,1,0,0,never
55,entrepreneur,married,tertiary,no,22,no,yes,cellular,jul,215,1,0,0,never
43,technician,single,tertiary,no,1154,no,no,cellular,jul,603,11,0,0,never
31,blue-collar,single,secondary,no,512,yes,no,cellular,may,44,8,0,0,never
56,services,divorced,secondary,no,6101,no,no,cellular,apr,422,4,0,0,never
31,blue-collar,married,tertiary,no,2827,yes,no,,may,238,3,0,0,never
24,management,single,secondary,no,653,yes,no,,jun,247,3,0,0,never
47,management,married,tertiary,no,337,no,no,telephone,jul,300,5,0,0,never
50,housemaid,married,tertiary,no,5260,yes,no,cellular,jul,51,2,0,0,never
40,housemaid,divorced,secondary,no,108,no,no,,may,93,1,0,0,never
33,management,single,tertiary,no,3161,yes,no,cellular,apr,313,3,0,1,never
40,admin.,single,secondary,no,208,yes,yes,cellular,may,204,2,0,0,never
58,admin.,married,secondary,no,821,yes,yes,telephone,jul,83,2,0,0,never
30,blue-collar,single,secondary,no,0,yes,no,cellular,may,271,1,4,0,contacted
30,technician,single,tertiary,no,405,yes,no,cellular,feb,128,1,1,0,contacted
50,services,married,secondary,no,1134,no,no,,jun,53,2,0,0,never
34,technician,single,secondary,no,486,yes,no,,may,185,1,0,0,never
48,blue-collar,married,secondary,no,1631,yes,no,,may,51,5,0,0,never
55,blue-collar,married,primary,no,396,no,no,cellular,aug,74,2,0,0,never
48,services,divorced,secondary,no,4906,yes,no,cellular,nov,200,1,1,0,contacted
44,technician,single,secondary,no,7138,no,no,cellular,aug,809,2,0,1,never
34,admin.,divorced,primary,no,9569,yes,no,,may,43,2,0,0,never
25,services,married,secondary,no,0,yes,no,cellular,jul,12,28,0,0,never
54,blue-collar,divorced,secondary,no,244,yes,yes,cellular,may,9,11,11,0,contacted
30,management,single,tertiary,no,635,yes,no,,jun,29,2,0,0,never
34,blue-collar,married,primary,no,-398,yes,no,cellular,feb,47,8,0,0,never
59,blue-collar,married,primary,no,638,no,no,cellular,aug,170,2,0,0,never
36,blue-collar,married,primary,no,21,no,no,telephone,nov,35,1,0,0,never
39,blue-collar,married,primary,no,1411,yes,no,,may,625,2,0,0,never
27,blue-collar,single,secondary,no,45,yes,no,,may,352,1,0,0,never
35,admin.,single,tertiary,no,777,no,yes,cellular,may,85,1,0,0,never
52,management,married,,no,414,yes,no,cellular,jul,424,1,0,0,never
32,admin.,married,secondary,no,-370,yes,no,,may,98,1,0,0,never
36,management,single,tertiary,no,391,no,no,,jun,443,1,0,0,never
33,technician,married,secondary,no,118,yes,no,cellular,aug,103,2,0,0,never
34,management,single,tertiary,no,2343,no,no,telephone,nov,39,9,0,0,never
40,blue-collar,single,primary,no,118,no,no,,feb,16,1,0,0,never
33,technician,single,secondary,no,659,no,no,cellular,aug,274,2,0,0,never
50,blue-collar,married,secondary,no,6288,no,no,cellular,aug,20,14,0,0,never
34,management,single,tertiary,no,382,no,no,cellular,nov,193,1,0,0,never
29,blue-collar,married,primary,no,5,yes,yes,telephone,jul,53,1,0,0,never
57,housemaid,married,primary,no,1870,no,no,,jun,129,1,0,0,never
48,management,divorced,tertiary,no,174,no,no,cellular,aug,290,2,0,0,never
31,technician,single,secondary,no,49,yes,no,cellular,jul,234,1,0,0,never
44,technician,single,secondary,no,196,yes,no,cellular,feb,386,3,0,0,never
33,management,married,secondary,no,165,yes,no,telephone,feb,126,3,15,0,contacted
34,technician,single,secondary,no,2683,no,no,cellular,jul,73,2,0,0,never
33,housemaid,single,primary,no,39,yes,no,cellular,jul,332,3,0,0,never
34,admin.,divorced,secondary,no,0,yes,no,cellular,may,153,1,0,0,never
59,retired,married,secondary,no,1887,no,no,cellular,aug,88,8,0,0,never
29,unemployed,single,secondary,no,323,no,no,cellular,jan,151,1,0,0,never
42,technician,single,secondary,no,0,no,no,cellular,aug,656,2,0,0,never
47,self-employed,married,tertiary,no,1011,no,no,cellular,oct,808,1,0,1,never
60,blue-collar,married,primary,no,5,no,no,cellular,oct,401,1,0,1,never
33,entrepreneur,single,tertiary,no,75,yes,no,cellular,jul,126,3,0,0,never
24,services,married,secondary,no,51,yes,yes,,may,187,2,0,0,never
46,services,married,secondary,no,244,no,no,cellular,aug,139,2,0,0,never
31,technician,married,secondary,no,1230,no,no,cellular,nov,7,4,0,0,never
59,management,married,primary,no,396,yes,no,,jun,72,3,0,0,never
41,management,married,tertiary,no,0,yes,no,,may,161,1,0,0,never
56,housemaid,married,primary,no,605,no,no,cellular,aug,207,6,0,0,never
28,technician,single,tertiary,no,558,yes,no,cellular,may,300,1,0,0,never
47,management,married,tertiary,no,7,yes,no,cellular,jul,102,5,0,0,never
32,blue-collar,single,primary,no,12,yes,no,,may,153,4,0,0,never
33,technician,married,secondary,no,5083,no,no,cellular,apr,175,1,0,0,never
49,management,married,tertiary,no,3842,no,no,cellular,apr,163,1,3,0,contacted
42,admin.,divorced,secondary,no,-249,yes,no,cellular,jul,149,3,0,0,never
42,entrepreneur,married,tertiary,no,2249,yes,no,telephone,apr,362,2,6,0,contacted
35,management,single,secondary,no,73,yes,no,,may,79,2,0,0,never
48,management,single,tertiary,no,430,yes,no,cellular,apr,44,1,0,0,never
55,blue-collar,married,primary,no,728,yes,no,cellular,may,247,1,0,0,never
31,services,single,secondary,no,0,yes,no,,may,223,2,0,0,never
31,blue-collar,married,secondary,no,631,yes,no,cellular,apr,211,2,2,0,contacted
24,blue-collar,married,secondary,no,1470,yes,no,cellular,may,212,1,0,0,never
35,technician,married,tertiary,no,-290,yes,yes,cellular,jul,265,3,0,0,never
49,services,single,secondary,no,5028,yes,no,,may,891,1,0,0,never
41,management,married,secondary,no,501,no,no,cellular,aug,150,4,0,0,never
59,management,married,primary,no,0,yes,no,cellular,may,130,1,0,0,never
43,admin.,single,secondary,no,733,yes,no,cellular,aug,126,1,4,1,contacted
43,blue-collar,married,primary,no,3664,no,no,telephone,jul,274,1,0,0,never
39,management,married,tertiary,no,0,yes,no,,jun,46,2,0,0,never
56,retired,divorced,secondary,no,1005,no,yes,cellular,jul,69,4,0,0,never
43,technician,married,secondary,no,328,no,no,cellular,aug,79,2,0,0,never
47,blue-collar,married,secondary,no,1001,yes,no,,may,201,4,0,0,never
40,services,divorced,secondary,no,-81,no,yes,cellular,jul,186,1,0,0,never
58,admin.,married,secondary,no,310,yes,yes,cellular,apr,75,1,0,0,never
41,management,single,secondary,no,800,no,no,cellular,aug,899,2,0,0,never
47,blue-collar,married,primary,no,328,yes,no,cellular,may,58,1,0,0,never
43,technician,married,secondary,no,307,no,no,cellular,jul,145,2,0,0,never
29,admin.,single,secondary,no,390,yes,no,,may,137,1,0,0,never
80,retired,married,secondary,no,8304,no,no,telephone,sep,606,3,13,1,contacted
29,services,married,primary,no,321,yes,no,,may,196,2,0,0,never
40,blue-collar,married,primary,no,-7,yes,no,,may,410,2,0,0,never
54,management,divorced,tertiary,no,427,yes,yes,cellular,feb,85,2,2,0,contacted
46,technician,married,,no,3308,no,no,cellular,jul,219,2,0,1,never
30,management,married,tertiary,no,196,no,no,cellular,nov,68,1,4,0,contacted
32,blue-collar,married,secondary,no,1787,yes,no,cellular,may,87,4,4,0,contacted
29,student,single,secondary,no,314,no,no,cellular,aug,485,3,1,0,contacted
40,blue-collar,married,secondary,no,252,yes,yes,cellular,jul,140,3,0,0,never
33,services,married,secondary,no,5034,yes,no,,may,207,3,0,0,never
56,services,divorced,tertiary,no,2272,yes,no,,may,263,5,0,0,never
34,technician,married,secondary,no,0,yes,no,cellular,jul,144,1,0,0,never
40,unemployed,married,secondary,no,488,yes,no,cellular,jul,222,4,0,0,never
41,blue-collar,married,primary,no,262,yes,no,,may,89,1,0,0,never
56,services,married,secondary,no,4763,yes,no,telephone,nov,233,4,6,0,contacted
35,services,single,secondary,no,25,yes,no,cellular,jul,144,1,0,0,never
31,services,single,secondary,no,85,no,no,cellular,jul,151,1,0,0,never
37,admin.,married,secondary,no,529,yes,no,cellular,sep,234,1,2,0,contacted
